0,1,2,3,4,5
8.835904628330995,23.56241234221599,27.629733520336607,6.872370266479663,48.38709677419355,41.935483870967744
19.754977029096477,21.592649310872893,24.808575803981626,5.819295558958652,48.085758039816234,39.96937212863706
55.67567567567567,69.1891891891892,70.27027027027027,8.64864864864865,58.37837837837838,55.13513513513514
78.35820895522389,76.11940298507463,77.61194029850746,8.208955223880597,79.8507462686567,75.3731343283582
84.0,84.0,83.2,8.0,81.6,82.39999999999999
73.33333333333333,88.14814814814815,75.55555555555556,10.37037037037037,73.33333333333333,78.51851851851852
75.0,55.00000000000001,60.55555555555555,11.11111111111111,63.888888888888886,56.666666666666664
51.88284518828452,36.40167364016737,56.903765690376574,14.225941422594143,49.37238493723849,49.37238493723849
53.46534653465347,55.940594059405946,66.33663366336634,7.920792079207921,57.920792079207914,56.43564356435643
66.87116564417178,73.61963190184049,61.963190184049076,3.6809815950920246,65.03067484662577,60.122699386503065
84.34782608695653,89.56521739130436,86.95652173913044,3.4782608695652173,86.08695652173914,90.43478260869566
74.10071942446042,70.50359712230215,75.53956834532374,2.877697841726619,79.13669064748201,75.53956834532374
75.93984962406014,82.70676691729322,75.93984962406014,6.015037593984962,80.45112781954887,74.43609022556392
80.0,79.2,81.6,3.2,79.2,85.6
71.03448275862068,73.79310344827587,74.48275862068967,8.275862068965518,73.79310344827587,66.89655172413794
71.22302158273382,79.13669064748201,75.53956834532374,5.0359712230215825,75.53956834532374,74.10071942446042
84.42622950819673,83.60655737704919,83.60655737704919,5.737704918032787,81.9672131147541,83.60655737704919
82.39999999999999,84.8,80.0,2.4,84.0,81.6
84.03361344537815,86.5546218487395,85.71428571428571,1.680672268907563,86.5546218487395,83.19327731092437
80.64516129032258,86.29032258064517,80.64516129032258,8.064516129032258,79.83870967741935,84.67741935483872
77.94117647058823,75.73529411764706,78.67647058823529,5.88235294117647,74.26470588235294,77.20588235294117
75.3731343283582,77.61194029850746,76.86567164179104,4.477611940298507,78.35820895522389,77.61194029850746
79.67479674796748,82.11382113821138,85.36585365853658,4.878048780487805,80.48780487804879,84.5528455284553
83.05084745762711,84.7457627118644,89.83050847457628,1.694915254237288,88.13559322033898,85.59322033898306
70.46979865771812,65.77181208053692,69.79865771812081,4.697986577181208,77.18120805369128,67.11409395973155
72.02797202797203,72.72727272727273,74.82517482517483,8.391608391608392,72.72727272727273,72.02797202797203
75.18796992481202,80.45112781954887,79.69924812030075,3.7593984962406015,78.94736842105263,77.44360902255639
77.95275590551181,82.67716535433071,80.31496062992126,7.086614173228346,82.67716535433071,81.88976377952756
80.64516129032258,82.25806451612904,83.06451612903226,6.451612903225806,85.48387096774194,80.64516129032258
77.77777777777779,80.74074074074075,73.33333333333333,3.7037037037037033,80.74074074074075,74.07407407407408
70.83333333333334,69.44444444444444,72.22222222222221,9.027777777777777,72.22222222222221,72.91666666666666
81.14754098360656,81.14754098360656,86.0655737704918,3.278688524590164,87.70491803278688,81.14754098360656
84.29752066115702,85.12396694214877,85.9504132231405,2.479338842975207,84.29752066115702,84.29752066115702
73.8255033557047,75.83892617449665,71.14093959731544,4.026845637583892,69.79865771812081,65.77181208053692
75.75757575757575,77.27272727272727,79.54545454545455,8.333333333333332,75.75757575757575,79.54545454545455
78.03030303030303,75.75757575757575,78.78787878787878,5.303030303030303,77.27272727272727,80.3030303030303
83.60655737704919,81.9672131147541,87.70491803278688,1.639344262295082,86.0655737704918,82.78688524590164
73.52941176470588,78.67647058823529,73.52941176470588,3.6764705882352944,82.35294117647058,73.52941176470588
80.31496062992126,80.31496062992126,81.88976377952756,5.511811023622047,79.52755905511812,78.74015748031496
77.20588235294117,72.79411764705883,76.47058823529412,5.88235294117647,77.20588235294117,77.20588235294117
76.33587786259542,80.1526717557252,77.86259541984732,6.870229007633588,80.91603053435115,75.57251908396947
77.86259541984732,77.09923664122137,80.1526717557252,4.580152671755725,80.91603053435115,74.80916030534351
72.72727272727273,69.93006993006993,74.82517482517483,2.797202797202797,79.72027972027972,69.93006993006993
84.29752066115702,85.9504132231405,80.99173553719008,4.132231404958678,85.12396694214877,81.81818181818183
86.5546218487395,86.5546218487395,82.35294117647058,7.563025210084033,79.83193277310924,84.03361344537815
79.50819672131148,84.42622950819673,87.70491803278688,6.557377049180328,81.9672131147541,83.60655737704919
73.57142857142858,76.42857142857142,71.42857142857143,7.142857142857142,77.14285714285715,70.0
52.6829268292683,69.7560975609756,41.95121951219512,7.804878048780488,51.707317073170735,55.60975609756098
54.54545454545454,58.288770053475936,72.19251336898395,8.55614973262032,57.75401069518716,59.89304812834224
48.93617021276596,50.638297872340424,66.80851063829788,6.808510638297872,43.82978723404256,48.51063829787234
76.47058823529412,75.0,80.88235294117648,8.088235294117647,77.94117647058823,72.79411764705883
84.7457627118644,88.13559322033898,85.59322033898306,3.389830508474576,85.59322033898306,87.28813559322035
73.38129496402878,74.82014388489209,78.41726618705036,5.0359712230215825,73.38129496402878,75.53956834532374
81.88976377952756,82.67716535433071,79.52755905511812,3.149606299212598,83.46456692913385,78.74015748031496
81.14754098360656,81.9672131147541,87.70491803278688,4.098360655737705,83.60655737704919,83.60655737704919
82.53968253968253,83.33333333333334,80.15873015873017,7.936507936507936,79.36507936507937,82.53968253968253
76.97841726618705,74.10071942446042,71.22302158273382,6.474820143884892,76.2589928057554,71.94244604316546
81.25,80.46875,83.59375,0.78125,80.46875,79.6875
78.35820895522389,76.86567164179104,79.8507462686567,3.731343283582089,78.35820895522389,76.86567164179104
65.359477124183,72.54901960784314,70.58823529411765,7.18954248366013,66.01307189542483,67.97385620915033
72.02797202797203,75.52447552447552,75.52447552447552,4.895104895104895,75.52447552447552,69.93006993006993
79.6875,78.125,80.46875,8.59375,83.59375,78.125
76.11940298507463,81.34328358208955,75.3731343283582,2.9850746268656714,75.3731343283582,77.61194029850746
76.69172932330827,84.9624060150376,75.93984962406014,5.263157894736842,77.44360902255639,72.93233082706767
76.86567164179104,76.11940298507463,79.8507462686567,5.970149253731343,76.86567164179104,76.86567164179104
84.16666666666667,87.5,82.5,3.3333333333333335,85.0,83.33333333333334
79.50819672131148,84.42622950819673,86.0655737704918,4.918032786885246,82.78688524590164,84.42622950819673
78.74015748031496,80.31496062992126,83.46456692913385,4.724409448818897,78.74015748031496,84.25196850393701
75.38461538461539,81.53846153846153,79.23076923076923,3.8461538461538463,80.0,79.23076923076923
73.75886524822694,78.01418439716312,70.2127659574468,3.546099290780142,78.72340425531915,75.177304964539
83.73983739837398,82.11382113821138,85.36585365853658,7.317073170731707,81.30081300813008,78.04878048780488
81.81818181818183,81.81818181818183,76.51515151515152,5.303030303030303,76.51515151515152,75.75757575757575
80.64516129032258,84.67741935483872,78.2258064516129,4.032258064516129,82.25806451612904,84.67741935483872
86.08695652173914,89.56521739130436,86.95652173913044,6.956521739130435,85.21739130434783,87.82608695652175
61.963190184049076,76.68711656441718,58.282208588957054,7.361963190184049,67.48466257668711,64.41717791411043
68.51851851851852,63.580246913580254,68.51851851851852,9.876543209876544,61.72839506172839,64.81481481481481
71.72413793103448,77.93103448275862,66.89655172413794,6.206896551724138,71.72413793103448,71.72413793103448
76.64233576642336,74.45255474452554,77.37226277372264,5.109489051094891,78.83211678832117,72.26277372262774
82.64462809917356,85.9504132231405,84.29752066115702,4.132231404958678,81.81818181818183,85.9504132231405
66.66666666666666,69.75308641975309,61.111111111111114,4.938271604938271,62.96296296296296,69.75308641975309
